UserComments,PercentageSimilarity,MediaItems,IsRecentlyVerified,DateLastVerified,ID,UUID,ParentChargePointID,DataProviderID,DataProvidersReference,OperatorID,OperatorsReference,UsageTypeID,UsageCost,Connections,NumberOfPoints,GeneralComments,DatePlanned,DateLastConfirmed,StatusTypeID,DateLastStatusUpdate,MetadataValues,DataQualityLevel,DateCreated,SubmissionStatusTypeID,DataProvider.WebsiteURL,DataProvider.Comments,DataProvider.DataProviderStatusType.IsProviderEnabled,DataProvider.DataProviderStatusType.ID,DataProvider.DataProviderStatusType.Title,DataProvider.IsRestrictedEdit,DataProvider.IsOpenDataLicensed,DataProvider.IsApprovedImport,DataProvider.License,DataProvider.DateLastImported,DataProvider.ID,DataProvider.Title,OperatorInfo.WebsiteURL,OperatorInfo.Comments,OperatorInfo.PhonePrimaryContact,OperatorInfo.PhoneSecondaryContact,OperatorInfo.IsPrivateIndividual,OperatorInfo.AddressInfo,OperatorInfo.BookingURL,OperatorInfo.ContactEmail,OperatorInfo.FaultReportEmail,OperatorInfo.IsRestrictedEdit,OperatorInfo.ID,OperatorInfo.Title,UsageType.IsPayAtLocation,UsageType.IsMembershipRequired,UsageType.IsAccessKeyRequired,UsageType.ID,UsageType.Title,StatusType.IsOperational,StatusType.IsUserSelectable,StatusType.ID,StatusType.Title,SubmissionStatus.IsLive,SubmissionStatus.ID,SubmissionStatus.Title,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.AddressLine2,AddressInfo.Town,AddressInfo.StateOrProvince,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Country.ISOCode,AddressInfo.Country.ContinentCode,AddressInfo.Country.ID,AddressInfo.Country.Title,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.ContactTelephone1,AddressInfo.ContactTelephone2,AddressInfo.ContactEmail,AddressInfo.AccessComments,AddressInfo.RelatedURL,AddressInfo.Distance,AddressInfo.DistanceUnit,UsageType,OperatorInfo,StatusType
,,,False,2024-09-02T01:54:00Z,302680,458DAD70-B61C-40D8-88EA-7157406B58CF,,1,,23.0,,4.0,,"[{'ID': 568909, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 250, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 4, 'Comments': None}]",4.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:52:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303067,Tesla Supercharger Otsu,5-13-1 Aoyama,,,,,114,JP,AS,114,Japan,34.9785003,135.9692083,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302679,276A0D5B-6CBA-44A2-9337-EE148928720F,,1,,23.0,,4.0,,"[{'ID': 568908, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 72, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 8, 'Comments': None}]",8.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:52:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303066,Tesla Supercharger Nagoya - Hoshigaoka,"14-35 Hoshigaoka Motomachi, Chikusa Ward",,,,,114,JP,AS,114,Japan,35.160984,136.984164,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302678,A531A11F-3C3F-49A8-8A49-644A3B9EAF9A,,1,,23.0,,4.0,,"[{'ID': 568907, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 130, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 6, 'Comments': None}]",6.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:51:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303065,Tesla Supercharger Nagoya - Meijo,"1-4-1 Meijo, Kita-ku",,,,,114,JP,AS,114,Japan,35.18822,136.904113,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302677,30BF73F9-1567-44A6-9076-E9DE73992FAE,,1,,23.0,,4.0,,"[{'ID': 568906, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 250, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 4, 'Comments': None}]",4.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:51:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303064,Tesla Supercharger Hakodate,85-1 Ishikawacho,,,,,114,JP,AS,114,Japan,41.83071,140.73577,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302676,169CBA60-A558-477E-A879-9EC78B8A173F,,1,,23.0,,4.0,,"[{'ID': 568905, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 130, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 4, 'Comments': None}]",4.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:51:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303063,Tesla Supercharger Kurashiki,1209-1 Sasaoki,,,,,114,JP,AS,114,Japan,34.578439,133.76944,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302675,B681A37C-DA21-46FE-87A9-C4E99BAA5B21,,1,,23.0,,4.0,,"[{'ID': 568904, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 130, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 4, 'Comments': None}]",4.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:51:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303062,Tesla Supercharger Sano,2041-7 Koenacho,,,,,114,JP,AS,114,Japan,36.295481,139.604964,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302674,EB4C3302-A2DA-4B9B-97F1-3C488DFEEF6E,,1,,23.0,,4.0,,"[{'ID': 568903, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 250, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 4, 'Comments': None}]",4.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:51:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303061,Tesla Supercharger Iga,2756-104  Saimyoji,,,,,114,JP,AS,114,Japan,34.756146,136.1576108,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302673,7BE80EA4-3D1C-49B4-88D2-501A43574F58,,1,,23.0,,4.0,,"[{'ID': 568902, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 130, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 4, 'Comments': None}]",4.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:51:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303060,Tesla Supercharger Sendai,"6-2-1 Teraoka, Izumi-ku",,,,,114,JP,AS,114,Japan,38.342928,140.837815,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302672,81D8FB1B-56A6-4710-973B-1D3C75E9732C,,1,,23.0,,4.0,,"[{'ID': 568901, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 250, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 6, 'Comments': None}]",6.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:51:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303059,Tesla Supercharger Kyoto - Shijo,"1 Saiin Yasuzuka-cho, Ukyo-ku",,,,,114,JP,AS,114,Japan,35.0032833,135.7209356,,,,,,,0,,,
,,,False,2024-09-02T01:54:00Z,302671,98F51C35-1F17-4946-8AF4-7FF696F85E3D,,1,,23.0,,4.0,,"[{'ID': 568900, 'ConnectionTypeID': 27, 'ConnectionType': {'FormalName': 'SAE J3400', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 27, 'Title': 'NACS / Tesla Supercharger'}, 'Reference': None, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': None, 'Voltage': None, 'PowerKW': 72, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 4, 'Comments': None}]",4.0,,,,50.0,2024-09-02T01:54:00Z,,1.0,2024-08-15T00:51:00Z,200,http://openchargemap.org,,True,1,Manual Data Entry,False,True,True,Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0),,1,Open Charge Map Contributors,http://www.teslamotors.com,,,,False,,,,,False,23.0,Tesla (Tesla-only charging),False,True,True,4.0,Public - Membership Required,True,True,50.0,Operational,True,200,Submission Published,303058,Tesla Supercharger Kyoto,"1 Taimatsu-cho Shiokoji-sagaru Higashihorikawa-dori, Shimogyo-ku",,,,,114,JP,AS,114,Japan,34.986664,135.752828,,,,,,,0,,,
