"id";"lat";"lon";"amenity";"city";"state";"country";"scraped_country_code";"scraped_country_name";"authentication:nfc";"capacity";"capacity:car";"motorcar";"operator";"operator:wikidata";"socket:schuko";"socket:schuko:current";"socket:schuko:voltage";"socket:type2";"socket:type2:current";"socket:type2:voltage";"ref";"addr:housenumber";"addr:street";"addr:postcode";"brand";"charge";"opening_hours";"fee"
"8250140528";"42.0970003";"19.0890559";"charging_station";"";"Montenegro";"Bar";"N/A";"N/A";"";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8250143273";"42.0043953";"19.1512592";"charging_station";"";"Montenegro";"";"N/A";"N/A";"";"2";"";"";"Utjeha.me";"";"";"";"";"";"";"";"";"";"";"";"";"7 EUR, free for guests";"";"yes"
"12282711206";"42.2825709";"18.8579544";"charging_station";"";"Montenegro";"Budva";"N/A";"N/A";"";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12282711207";"42.2801977";"18.8595292";"charging_station";"";"Montenegro";"Budva";"N/A";"N/A";"";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12374469641";"42.2783169";"18.8816347";"charging_station";"";"Montenegro";"Budva";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12272913013";"42.0637322";"19.5098579";"charging_station";"Rrethi i Shkodres";"Albania";"Shkoder";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12272926990";"42.0645996";"19.5102796";"charging_station";"Rrethi i Shkodres";"Albania";"Shkoder";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12272927142";"42.0665865";"19.5141276";"charging_station";"Rrethi i Shkodres";"Albania";"Shkoder";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12272934882";"42.0163504";"19.5170059";"charging_station";"Rrethi i Malesia e Madhe";"Albania";"Shkoder";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12272953901";"41.8647865";"19.4240765";"charging_station";"Rrethi i Shkodres";"Albania";"Shkoder";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10170060218";"42.210415";"20.7355139";"charging_station";"N/A";"N/A";"N/A";"N/A";"N/A";"";"6";"";"";"Green Prizen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11005789356";"42.2199272";"20.7520956";"charging_station";"N/A";"N/A";"N/A";"N/A";"N/A";"";"2";"";"";"Elen";"";"";"";"";"";"";"";"";"";"";"";"GoGreen";"";"";""
"6672688885";"42.146138";"21.2344233";"charging_station";"N/A";"N/A";"N/A";"N/A";"N/A";"";"";"";"";"Kaloshi";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"6083076481";"41.99213";"21.4275923";"charging_station";"";"North Macedonia";"Karpos";"N/A";"N/A";"yes";"";"";"";"EVN";"";"";"";"";"1";"";"";"";"";"";"";"";"";"24/7";"no"
"6083093014";"41.9867146";"21.465178";"charging_station";"";"North Macedonia";"Kisela Voda";"N/A";"N/A";"yes";"2";"";"";"EVN";"Q48784884";"";"";"";"1";"";"";"";"";"";"";"";"";"24/7";"no"
"6083095650";"41.9948629";"21.4322161";"charging_station";"";"North Macedonia";"Karpos";"N/A";"N/A";"yes";"";"";"";"EVN";"";"";"";"";"1";"";"";"";"";"";"";"";"";"24/7";"no"
"6083122260";"42.005371";"21.4180965";"charging_station";"";"North Macedonia";"Karpos";"N/A";"N/A";"yes";"1";"";"";"EVN";"";"";"";"";"1";"";"";"";"";"";"";"";"";"24/7";"no"
"6083138846";"42.0136336";"21.4035307";"charging_station";"";"North Macedonia";"Karpos";"N/A";"N/A";"yes";"";"";"";"EVN";"";"";"";"";"2";"";"";"";"";"";"";"";"";"24/7";"no"
"6083264835";"42.0062553";"21.4269232";"charging_station";"";"North Macedonia";"Karpos";"N/A";"N/A";"";"";"";"";"EVN";"Q48784884";"";"";"";"2";"";"";"";"";"";"";"";"";"24/7";"no"
"6089900439";"42.0091302";"21.3632349";"charging_station";"";"North Macedonia";"";"N/A";"N/A";"yes";"";"";"";"EVN";"";"";"";"";"2";"";"";"";"";"";"";"";"";"24/7";"no"
"6089906066";"42.0067912";"21.3724961";"charging_station";"";"North Macedonia";"";"N/A";"N/A";"yes";"";"";"";"EVN";"";"";"";"";"2";"";"";"";"";"";"";"";"";"24/7";"no"
"6089907922";"41.9947319";"21.41197";"charging_station";"";"North Macedonia";"Karpos";"N/A";"N/A";"yes";"";"";"";"EVN";"";"";"";"";"2";"";"";"";"";"";"";"";"";"24/7";"no"
"6089911198";"42.0048498";"21.4192868";"charging_station";"";"North Macedonia";"Karpos";"N/A";"N/A";"yes";"1";"";"";"EVN";"Q48784884";"";"";"";"1";"";"";"";"";"";"";"";"";"24/7";"no"
"6089917927";"41.9887319";"21.4775368";"charging_station";"";"North Macedonia";"Kisela Voda";"N/A";"N/A";"yes";"1";"";"";"EVN";"Q48784884";"";"";"";"2";"";"";"";"";"";"";"";"";"24/7";"no"
"6089919955";"42.0070408";"21.4870891";"charging_station";"";"North Macedonia";"Cair";"N/A";"N/A";"yes";"";"";"";"EVN";"";"";"";"";"2";"";"";"";"";"";"";"";"";"24/7";"no"
"8120482371";"42.0048073";"21.3921738";"charging_station";"";"North Macedonia";"Karpos";"N/A";"N/A";"";"2";"";"";"EVN";"Q872140";"";"";"";"";"";"";"";"";"";"";"";"";"";"no"
"8494151124";"41.9976102";"21.405529";"charging_station";"";"North Macedonia";"Karpos";"N/A";"N/A";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"24/7";""
"12377356428";"41.9604916";"21.6299361";"charging_station";"";"North Macedonia";"";"N/A";"N/A";"";"";"";"";"EVN";"Q48784884";"";"";"";"2";"";"";"";"";"";"";"";"";"";""
"12488385582";"42.1329324";"21.7029919";"charging_station";"";"North Macedonia";"Kumanovo";"N/A";"N/A";"";"";"";"";"EVN";"Q48784884";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12741660965";"42.0074907";"21.3927028";"charging_station";"";"North Macedonia";"Karpos";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"6520884767";"42.2077899";"22.3383249";"charging_station";"";"North Macedonia";"Kriva Palanka";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"no"
"7945504210";"41.9169048";"22.4114882";"charging_station";"";"North Macedonia";"Kocani";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10151492504";"41.9169243";"22.411438";"charging_station";"";"North Macedonia";"Kocani";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"EVN";"";"";""
"12179777716";"42.2746152";"22.6809499";"charging_station";"Obshtina Kyustendil";"Bulgaria";"Kyustendil";"N/A";"N/A";"";"2";"";"yes";"Финес Енерджи ООД";"Q128904354";"";"";"";"";"";"";"";"";"";"";"";"";"24/7";"yes"
"6800238025";"42.4412285";"19.2616515";"charging_station";"";"Montenegro";"Podgorica";"N/A";"N/A";"";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"7840606447";"42.4390977";"19.265384";"charging_station";"";"Montenegro";"Podgorica";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"6240016905";"42.5800494";"20.7106279";"charging_station";"N/A";"N/A";"N/A";"N/A";"N/A";"";"";"";"";"BUZHALA";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8944810164";"42.660659";"21.1547549";"charging_station";"N/A";"N/A";"N/A";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"1338970642";"";"";"charging_station";"N/A";"N/A";"N/A";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"1338970643";"";"";"charging_station";"N/A";"N/A";"N/A";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12385513624";"42.5661115";"21.1414373";"";"N/A";"N/A";"N/A";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12385513625";"42.5661194";"21.1415043";"";"N/A";"N/A";"N/A";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12385513626";"42.5659752";"21.1415472";"";"N/A";"N/A";"N/A";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12385513627";"42.5659673";"21.1414802";"";"N/A";"N/A";"N/A";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12385513628";"42.5660641";"21.1393505";"";"N/A";"N/A";"N/A";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12385513629";"42.5657243";"21.1394471";"";"N/A";"N/A";"N/A";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12385513630";"42.5657144";"21.13938";"";"N/A";"N/A";"N/A";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12385513631";"42.5660542";"21.1392888";"";"N/A";"N/A";"N/A";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"6077045372";"43.313004";"21.7961751";"charging_station";"Nisavski Okrug";"Serbia";"Central Serbia";"N/A";"N/A";"";"";"";"";"";"";"2";"";"";"2";"";"";"";"";"";"";"";"";"24/7";"no"
"9720396261";"43.3245684";"21.9097468";"charging_station";"Nisavski Okrug";"Serbia";"Central Serbia";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"2";"";"";"";"";"";"";"";"";"";"no"
"9720423282";"43.3245566";"21.9094703";"charging_station";"Nisavski Okrug";"Serbia";"Central Serbia";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"2";"";"";"";"";"";"";"";"";"";"no"
"9720436756";"43.3245618";"21.9095928";"charging_station";"Nisavski Okrug";"Serbia";"Central Serbia";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"2";"";"";"";"";"";"";"";"";"";"no"
"9720452170";"43.3245749";"21.9099022";"charging_station";"Nisavski Okrug";"Serbia";"Central Serbia";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"2";"";"";"";"";"";"";"";"";"";"no"
"9982302929";"43.3392018";"21.9234759";"charging_station";"Nisavski Okrug";"Serbia";"Central Serbia";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"2";"";"";"";"";"";"";"";"";"";"no"
"9991658957";"43.323886";"21.9303634";"charging_station";"Nisavski Okrug";"Serbia";"Central Serbia";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"2";"";"";"";"";"";"";"";"";"";"no"
"10156814144";"43.3228606";"21.907116";"charging_station";"Nisavski Okrug";"Serbia";"Central Serbia";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11640250197";"43.3110647";"21.9371758";"charging_station";"Nisavski Okrug";"Serbia";"Central Serbia";"N/A";"N/A";"";"2";"";"";"";"";"";"";"";"";"";"";"97;98";"";"";"";"";"";"05:00-01:00";""
"5793659152";"43.0222704";"22.7350881";"charging_station";"Pirotski Okrug";"Serbia";"Central Serbia";"N/A";"N/A";"";"1";"";"";"putevi srbije";"";"";"";"";"1";"";"";"";"";"";"";"";"";"24/7";"no"
"9249259411";"43.1336632";"22.6073169";"charging_station";"Pirotski Okrug";"Serbia";"Central Serbia";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"no"
"9683482215";"43.0124085";"22.7771234";"charging_station";"Pirotski Okrug";"Serbia";"Central Serbia";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"no"
"12744335444";"43.1579564";"22.5809632";"charging_station";"Pirotski Okrug";"Serbia";"Central Serbia";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"no"
"6351687108";"43.7833596";"19.2874031";"charging_station";"";"Bosnia and Herzegovina";"Republika Srpska";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8894423722";"43.6694946";"18.9729958";"charging_station";"";"Bosnia and Herzegovina";"Federation of Bosnia and Herzegovina";"N/A";"N/A";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8278064838";"43.723681";"19.7030385";"charging_station";"";"Serbia";"";"N/A";"N/A";"";"2";"";"";"Porsche";"Q40993";"";"";"";"";"";"";"";"";"";"";"Porsche";"";"";""
"9630355880";"43.6176299";"20.8857314";"charging_station";"Raski Okrug";"Serbia";"Central Serbia";"N/A";"N/A";"";"1";"";"yes";"";"";"";"";"";"1";"";"";"";"";"";"";"Etrel";"";"24/7";""
"10869327403";"43.7857738";"21.1452706";"charging_station";"Pomoravski Okrug";"Serbia";"Central Serbia";"N/A";"N/A";"";"2";"";"yes";"";"";"";"";"";"2";"";"";"";"";"";"";"Tesla";"";"24/7";""
